url	first_seen	portal	title	company	status	location	fingerprint	posted_at	trust_score	trust_flags	normalized_company
https://job-boards.greenhouse.io/scaleai/jobs/4282118005	2026-07-29	greenhouse-api	Strategic Projects Lead, Generative AI	Scale AI	added	San Francisco, CA; New York, NY		2023-06-13			scale ai
https://job-boards.greenhouse.io/anthropic/jobs/5192805008	2026-07-29	greenhouse-api	Applied AI Architect, Commercial	Anthropic	added	San Francisco, CA | New York City, NY		2026-04-17			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5065835008	2026-07-29	greenhouse-api	Applied AI Architect, Enterprise Tech	Anthropic	added	Boston, MA; New York City, NY; San Francisco, CA | New York City, NY; Seattle, WA		2026-01-13			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/4461444008	2026-07-29	greenhouse-api	Applied AI Architect, Industries	Anthropic	added	New York City, NY; San Francisco, CA | New York City, NY | Seattle, WA		2024-12-20			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5300430008	2026-07-29	greenhouse-api	Applied AI Architect, Partnerships	Anthropic	added	San Francisco, CA | New York City, NY		2026-07-07			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5140403008	2026-07-29	greenhouse-api	Applied AI Architect, State and Local Government	Anthropic	added	New York City, NY; San Francisco, CA; Seattle, WA; Washington, DC		2026-03-05			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5116927008	2026-07-29	greenhouse-api	Applied AI Technical Evangelist, Startup Ecosystem	Anthropic	added	San Francisco, CA		2026-02-12			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5192104008	2026-07-29	greenhouse-api	Head of Applied AI Architecture, Beneficial Deployments	Anthropic	added	San Francisco, CA | New York City, NY		2026-04-17			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5277834008	2026-07-29	greenhouse-api	Manager, Applied AI Engineering, Beneficial Deployments (Life Sciences)	Anthropic	added	San Francisco, CA | New York City, NY		2026-06-24			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5222289008	2026-07-29	greenhouse-api	Manager of Applied AI Architecture, Enterprise Tech	Anthropic	added	San Francisco, CA | New York City, NY		2026-05-18			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5197538008	2026-07-29	greenhouse-api	Manager of Applied AI Architecture, Enterprise Tech (Cyber)	Anthropic	added	New York City, NY; San Francisco, CA | New York City, NY; Seattle, WA		2026-04-24			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5173031008	2026-07-29	greenhouse-api	Manager of Applied AI Architecture, Partnerships	Anthropic	added	San Francisco, CA | New York City, NY | Seattle, WA		2026-04-01			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5230755008	2026-07-29	greenhouse-api	Manager of Applied AI Architecture, Startups	Anthropic	added	San Francisco, CA		2026-05-26			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5362838008	2026-07-29	greenhouse-api	People Research Scientist, Recruiting	Anthropic	added	San Francisco, CA | New York City, NY | Seattle, WA		2026-07-22			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/4935314008	2026-07-29	greenhouse-api	Recruiter, AI Research	Anthropic	added	San Francisco, CA | Seattle, WA		2025-10-02			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5356621008	2026-07-29	greenhouse-api	Recruiter, Applied AI	Anthropic	added	San Francisco, CA		2026-07-23			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/4616971008	2026-07-29	greenhouse-api	Research Engineer/Research Scientist, Pre-training	Anthropic	added	Remote-Friendly (Travel-Required) | San Francisco, CA | Seattle, WA | New York City, NY		2025-07-18			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/4951814008	2026-07-29	greenhouse-api	Research Engineer / Research Scientist, Tokens	Anthropic	added	New York City, NY; New York City, NY | Seattle, WA; San Francisco, CA		2025-10-10			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5066977008	2026-07-29	greenhouse-api	Research Scientist/Engineer, Biological Safety	Anthropic	added	San Francisco, CA		2026-01-14			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/4980427008	2026-07-29	greenhouse-api	Research Scientist, Interpretability	Anthropic	added	San Francisco, CA		2025-11-07			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5239733008	2026-07-29	greenhouse-api	Research Scientist, Life Sciences	Anthropic	added	San Francisco, CA		2026-06-02			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5357739008	2026-07-29	greenhouse-api	Research Scientist, Life Sciences (Computational)	Anthropic	added	San Francisco, CA		2026-07-16			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5370669008	2026-07-29	greenhouse-api	Research Scientist, Takeoff Intel	Anthropic	added	San Francisco, CA		2026-07-24			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5304425008	2026-07-29	greenhouse-api	Staff Software Engineer, Labs: Applied AI	Anthropic	added	San Francisco, CA | New York City, NY		2026-07-08			anthropic
https://job-boards.greenhouse.io/anthropic/jobs/5149802008	2026-07-29	greenhouse-api	Transformative AI Research Economist, Economic Research	Anthropic	added	San Francisco, CA		2026-03-11			anthropic
https://www.jumptrading.com/hr/job?gh_jid=8052338	2026-07-29	greenhouse-api	Campus AI Research Engineer - Deep Learning (Intern)	Jump Trading	added	Chicago; New York		2026-07-08			jump trading
https://www.jumptrading.com/hr/job?gh_jid=8052281	2026-07-29	greenhouse-api	Campus AI Research Engineer (Intern)	Jump Trading	added	Chicago; New York		2026-07-08			jump trading
https://www.jumptrading.com/hr/job?gh_jid=8052351	2026-07-29	greenhouse-api	Campus AI Research Engineer – Research Automation (Intern)	Jump Trading	added	Chicago; New York		2026-07-08			jump trading
https://www.jumptrading.com/hr/job?gh_jid=8049938	2026-07-29	greenhouse-api	Campus Quantitative Researcher, PhD (Intern)	Jump Trading	added	Chicago; New York		2026-07-08			jump trading
https://www.jumptrading.com/hr/job?gh_jid=7982648	2026-07-29	greenhouse-api	Campus Quantitative Researcher, UG/MS (Intern)	Jump Trading	added	Chicago; New York		2026-07-08			jump trading
https://www.jumptrading.com/hr/job?gh_jid=7767735	2026-07-29	greenhouse-api	Quantitative Developer | Trading Team	Jump Trading	added	New York City or Chicago		2026-03-31			jump trading
https://jobs.ashbyhq.com/snowflake/d1427a35-3a5c-409a-9068-668c1921bf6c	2026-07-29	ashby-api	Senior Engineering Manager - Agentic Analytics	Snowflake	added	US-CA-Menlo Park		2026-06-16			snowflake
https://jobs.ashbyhq.com/snowflake/a6a3e9d2-b045-466a-8074-1613c07891fe	2026-07-29	ashby-api	Forward Deployed Engineer, Applied AI	Snowflake	added	US-CA-Menlo Park		2026-05-21			snowflake
https://jobs.ashbyhq.com/snowflake/ae43323e-8b10-4c01-b1af-987145191d01	2026-07-29	ashby-api	Principal /Staff AI Engineer - Cortex Code Agentic System	Snowflake	added	US-CA-Menlo Park · US-WA-Bellevue · Bellevue · United States		2026-05-22			snowflake
https://jobs.ashbyhq.com/snowflake/deaebf03-4681-417b-a870-648d0d6a2a94	2026-07-29	ashby-api	Staff Research Scientist, AI Agents & LLMs	Snowflake	added	US-WA-Bellevue · US-CA-Menlo Park · Menlo Park · United States		2026-03-26			snowflake
https://jobs.ashbyhq.com/snowflake/12455179-f3ff-4739-b8c0-c21f3c116b87	2026-07-29	ashby-api	Senior Forward Deployed Engineer, Applied AI	Snowflake	added	US-CA-Menlo Park		2026-05-21			snowflake
https://jobs.ashbyhq.com/snowflake/fdbb184f-0576-49dd-a97c-4a36f5f3b334	2026-07-29	ashby-api	Senior Software Engineer - Cortex Training ( Post LLM Training Platform)	Snowflake	added	US-WA-Bellevue		2026-07-27			snowflake
https://jobs.ashbyhq.com/snowflake/c392f794-c8f9-42f9-baf1-75eb27c56574	2026-07-29	ashby-api	Post-Doctoral AI Researcher (2 year Fixed-Term)	Snowflake	added	US-WA-Bellevue		2026-07-24			snowflake
https://jobs.ashbyhq.com/snowflake/52925922-7cfc-4ee5-bcd2-a52850a7c067	2026-07-29	ashby-api	Staff Research Scientist, Exotic AI	Snowflake	added	US-WA-Bellevue · US-CA-Menlo Park · Menlo Park · United States		2026-07-24			snowflake
https://jobs.ashbyhq.com/snowflake/1bad12df-f443-426f-9d09-e96fc780d698	2026-07-29	ashby-api	AI Research Scientist, New Grad – Agents & Reinforcement Learning	Snowflake	added	US-WA-Bellevue		2026-06-16			snowflake
https://jobs.ashbyhq.com/snowflake/5b04d532-df08-4d10-af9b-3028037e7d8b	2026-07-29	ashby-api	Senior Product Manager - Applied AI	Snowflake	added	US-CA-Menlo Park		2026-06-18			snowflake
https://jobs.ashbyhq.com/snowflake/31fdda97-2347-4031-8cb3-0d78207b58b4	2026-07-29	ashby-api	Principal / Staff Applied Research Scientist	Snowflake	added	US-CA-Menlo Park		2026-06-30			snowflake
https://jobs.ashbyhq.com/openai/5f0c6579-0bfb-4a06-8a43-1dd371499e10	2026-07-29	ashby-api	Research Scientist	OpenAI	added	San Francisco		2025-04-05			openai
https://jobs.ashbyhq.com/openai/1c516e9f-c97d-4a40-8529-9871dac615a5	2026-07-29	ashby-api	Research Engineer / Research Scientist- Personal AGI (Post Training)	OpenAI	added	San Francisco		2025-12-01			openai
https://jobs.ashbyhq.com/openai/7e198d81-34e0-48b6-b64e-a501a75f9d53	2026-07-29	ashby-api	Research Engineer/Research Scientist, RL/Reasoning	OpenAI	added	San Francisco		2025-05-14			openai
https://jobs.ashbyhq.com/openai/09253a0e-a2b8-49d1-80bb-6955ba3b08a3	2026-07-29	ashby-api	Research Scientist - Multimodal Agent, Consumer Devices	OpenAI	added	San Francisco		2026-07-21			openai
https://jobs.ashbyhq.com/openai/577e6673-0a4a-491b-9a0d-facbdd3bdf3c	2026-07-29	ashby-api	Applied AI Engineer, Codex Core Agent	OpenAI	added	San Francisco · New York City · New York · United States · Seattle · London, UK · London · United Kingdom		2026-03-26			openai
https://jobs.ashbyhq.com/openai/e57d196b-4fa0-4463-bd33-d8189f0d3541	2026-07-29	ashby-api	Research Engineer / Research Scientist -Personal AGI, Proactivity	OpenAI	added	San Francisco		2026-06-25			openai
https://jobs.ashbyhq.com/openai/e0eef869-cd4d-4737-b7af-75c5a1970aeb	2026-07-29	ashby-api	Security Researcher, Agentic AI Threats	OpenAI	added	San Francisco		2026-05-18			openai
https://jobs.ashbyhq.com/openai/e4d0e517-4380-43f3-b5ee-1ce30a88539f	2026-07-29	ashby-api	Agentic Risk Analyst	OpenAI	added	San Francisco		2026-06-11			openai
https://jobs.ashbyhq.com/openai/171ebca6-de53-4d6e-a312-30332f353957	2026-07-29	ashby-api	Research Engineer/Research Scientist - Personal AGI, North Stars	OpenAI	added	San Francisco		2026-06-25			openai
https://jobs.ashbyhq.com/openai/a86d9477-0277-498c-9647-02a257747607	2026-07-29	ashby-api	Research Engineer / Research Scientist - Personal AGI, Personality and Model Behavior	OpenAI	added	San Francisco		2026-07-07			openai
https://jobs.ashbyhq.com/openai/872ca3d0-c8c0-4585-9a34-7f9ed6b4dbf9	2026-07-29	ashby-api	Research Engineer/Research Scientist, Personal AGI-Model Experience	OpenAI	added	San Francisco		2026-07-22			openai
https://jobs.ashbyhq.com/openai/38e3c4bf-a632-405e-9619-b87382ca2472	2026-07-29	ashby-api	Applied AI Engineer, GTM Growth Engineering	OpenAI	added	San Francisco		2026-07-25			openai
https://databricks.com/company/careers/open-positions/job?gh_jid=7011263002	2026-07-29	greenhouse-api	PhD GenAI Research Scientist Intern	Databricks	added	San Francisco, California		2023-11-07			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8557780002	2026-07-29	greenhouse-api	Principal AI Research Scientist, Research Director - AI Scaling	Databricks	added	Mountain View, California; San Francisco, California		2026-05-20			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8521190002	2026-07-29	greenhouse-api	Principal Research Scientist – Scaling	Databricks	added	San Francisco, California		2026-04-23			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=6954585002	2026-07-29	greenhouse-api	Senior Machine Learning Engineer - GenAI Platform	Databricks	added	San Francisco, California		2023-09-29			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8540267002	2026-07-29	greenhouse-api	Senior Staff Applied AI Engineer - Context Retrieval	Databricks	added	Mountain View, California; San Francisco, California		2026-05-07			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8202670002	2026-07-29	greenhouse-api	Software Engineer - GenAI inference	Databricks	added	San Francisco, California		2025-10-08			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8493857002	2026-07-29	greenhouse-api	Sr. Product Marketing Manager, Lakewatch & Agentic Apps	Databricks	added	Mountain View, California; New York City, New York; San Francisco, California		2026-04-24			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8614863002	2026-07-29	greenhouse-api	Staff Machine Learning Engineer, CustomerLake (ML/LLM)	Databricks	added	New York City, New York		2026-06-30			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8560772002	2026-07-29	greenhouse-api	Staff Product Manager, Agentic AI Applications	Databricks	added	Mountain View, California; San Francisco, California		2026-06-23			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8552484002	2026-07-29	greenhouse-api	Staff Software Engineer - AI Research Infrastructure	Databricks	added	New York City, New York; San Francisco, California		2026-05-15			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8202698002	2026-07-29	greenhouse-api	Staff Software Engineer - GenAI inference	Databricks	added	San Francisco, California		2025-10-08			databricks
https://databricks.com/company/careers/open-positions/job?gh_jid=8202700002	2026-07-29	greenhouse-api	Staff Software Engineer - GenAI Performance and Kernel	Databricks	added	San Francisco, California		2025-10-08			databricks
https://job-boards.eu.greenhouse.io/imc/jobs/4907368101	2026-07-29	greenhouse-api	Graduate Quantitative Researcher (BS/MS)	IMC	added	Chicago, United States		2026-07-01			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4912325101	2026-07-29	greenhouse-api	Graduate Quantitative Researcher (PhD)	IMC	added	Chicago, United States		2026-07-01			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4778139101	2026-07-29	greenhouse-api	Quantitative Developer	IMC	added	New York, United States		2026-02-09			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4656957101	2026-07-29	greenhouse-api	Quantitative Developer - Derivatives	IMC	added	Chicago, United States		2025-08-18			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4874399101	2026-07-29	greenhouse-api	Quantitative Developer - Python	IMC	added	Chicago, United States		2026-05-29			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4660792101	2026-07-29	greenhouse-api	Quantitative Researcher - Data Curation	IMC	added	Chicago, United States		2025-08-22			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4382558101	2026-07-29	greenhouse-api	Quantitative Researcher – Equities	IMC	added	New York, United States		2024-08-21			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4740859101	2026-07-29	greenhouse-api	Quantitative Researcher – Futures	IMC	added	Chicago, United States; New York, United States		2025-12-18			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4286816101	2026-07-29	greenhouse-api	Quantitative Researcher - Options	IMC	added	Chicago, United States		2024-02-06			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4907399101	2026-07-29	greenhouse-api	Quantitative Research Intern (BS/MS) - Summer 2027	IMC	added	Chicago, United States		2026-07-01			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4907400101	2026-07-29	greenhouse-api	Quantitative Research Intern (PhD) - Summer 2027	IMC	added	Chicago, United States		2026-07-01			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4792587101	2026-07-29	greenhouse-api	Quantitative Trading Strategist - Equity Options	IMC	added	Chicago, United States		2026-02-27			imc
https://job-boards.eu.greenhouse.io/imc/jobs/4823924101	2026-07-29	greenhouse-api	Software Engineer Intern - Summer 2027	IMC	added	Chicago, United States		2026-07-01			imc
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Technical-Program-Manager--GenAI-and-Models_JR2022028	2026-07-29	workday-api	Senior Technical Program Manager, GenAI and Models	NVIDIA	added	2 Locations		2026-07-28			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Software-Engineer--Agentic-AI_JR2017340	2026-07-29	workday-api	Senior Software Engineer, Agentic AI	NVIDIA	added	6 Locations		2026-07-28			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Remote/Applied-AI-Engineer_JR2018179-3	2026-07-29	workday-api	Applied AI Engineer	NVIDIA	added	6 Locations		2026-07-28			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Applied-AI-Engineer--Product-Simulation_JR2018441	2026-07-29	workday-api	Senior Applied AI Engineer, Product Simulation	NVIDIA	added	US, CA, Santa Clara		2026-07-28			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Engagement-Tech-Lead--Agentic-AI_JR2021353	2026-07-29	workday-api	Engagement Tech Lead, Agentic AI	NVIDIA	added	2 Locations		2026-07-28			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Applied-Agentic-AI-Lead--Partner-Co-Design_JR2021355	2026-07-29	workday-api	Applied Agentic AI Lead, Partner Co-Design	NVIDIA	added	2 Locations		2026-07-28			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Deep-Learning-Scientist--Multimodal-Agentic-RL_JR2022039	2026-07-29	workday-api	Senior Deep Learning Scientist, Multimodal Agentic RL	NVIDIA	added	2 Locations		2026-07-27			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-System-Software-Engineer--Agentic-Inference---Dynamo_JR2021665-1	2026-07-29	workday-api	Senior System Software Engineer, Agentic Inference - Dynamo	NVIDIA	added	2 Locations		2026-07-27			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-WA-Seattle/Research-Scientist--Robotics-Research----PhD-New-College-Grad-2026_JR2011473	2026-07-29	workday-api	Research Scientist, Robotics Research - PhD New College Grad 2026	NVIDIA	added	US, WA, Seattle		2026-07-24			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Developer-Technology-Engineer---Agentic-SoC-Performance_JR2021919	2026-07-29	workday-api	Senior Developer Technology Engineer - Agentic SoC Performance	NVIDIA	added	US, CA, Santa Clara		2026-07-24			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-SOCD-Applied-AI-Engineer_JR2020550	2026-07-29	workday-api	Senior SOCD Applied AI Engineer	NVIDIA	added	US, CA, Santa Clara		2026-07-24			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Developer-Technology-Engineer---Edge-Agentic-AI_JR2021914	2026-07-29	workday-api	Senior Developer Technology Engineer - Edge Agentic AI	NVIDIA	added	US, CA, Santa Clara		2026-07-22			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--Agentic-AI_JR2021625	2026-07-29	workday-api	Senior Solutions Architect, Agentic AI	NVIDIA	added	2 Locations		2026-07-22			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-WA-Seattle/Senior-Robotics-Research-Scientist_JR2000652	2026-07-29	workday-api	Senior Robotics Research Scientist	NVIDIA	added	US, WA, Seattle		2026-07-20			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Principal-Product-Manager--Agentic-Workflows----Autonomous-Vehicles_JR2021669	2026-07-29	workday-api	Principal Product Manager, Agentic Workflows - Autonomous Vehicles	NVIDIA	added	US, CA, Santa Clara		2026-07-20			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/UK-Remote/Solutions-Architect--GenAI_JR2010247	2026-07-29	workday-api	Solutions Architect, GenAI	NVIDIA	added	2 Locations		2026-07-17			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Applied-AI-Engineer_JR2021231-1	2026-07-29	workday-api	Senior Applied AI Engineer	NVIDIA	added	5 Locations		2026-07-17			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Solutions-Architect--Generative-AI-Deployment-and-AIOps_JR2015676	2026-07-29	workday-api	Senior Solutions Architect, Generative AI Deployment and AIOps	NVIDIA	added	6 Locations		2026-07-16			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Manager--Deep-Learning-Algorithms_JR2020646	2026-07-29	workday-api	Engineering Manager, Agentic GenAI Platform	NVIDIA	added	US, CA, Santa Clara		2026-07-16			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Applied-AI-Engineer---VLSI-Design_JR2019190	2026-07-29	workday-api	Applied AI Engineer - VLSI Design	NVIDIA	added	US, CA, Santa Clara		2026-07-14			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Solutions-Architect--Agentic-Optimization_JR2018991	2026-07-29	workday-api	Solutions Architect, Agentic Optimization	NVIDIA	added	2 Locations		2026-07-13			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Director--Host-Networking-Segment-Sales-for-Agentic_JR2020928	2026-07-29	workday-api	Director, Host Networking Segment Sales for Agentic	NVIDIA	added	4 Locations		2026-07-10			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Research-Scientist--Human-AI-Perception-and-Interaction_JR2020674	2026-07-29	workday-api	Senior Research Scientist, Human‑AI Perception and Interaction	NVIDIA	added	US, CA, Santa Clara		2026-07-09			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Software-Engineer---TensorRT-Edge-LLM_JR2012868	2026-07-29	workday-api	Senior Software Engineer – TensorRT Edge-LLM	NVIDIA	added	3 Locations		2026-07-08			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Developer-Relations-Manager--Digital-Health-AI-Research_JR2020069	2026-07-29	workday-api	Senior Developer Relations Manager, Digital Health AI Research	NVIDIA	added	US, CA, Santa Clara		2026-07-02			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Applied-Research-Intern--NLP---Fall-2026_JR2010488	2026-07-29	workday-api	Applied Research Intern, NLP - Fall 2026	NVIDIA	added	US, CA, Santa Clara		2026-07-01			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Santa-Clara/Senior-Design-Automation-Engineer--Applied-AI_JR2014684	2026-07-29	workday-api	Senior Design Automation Engineer, Applied AI	NVIDIA	added	2 Locations		2026-06-30			nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-FL-Remote/Senior-Solutions-Architect--Generative-AI-Research_JR2019852	2026-07-29	workday-api	Senior Solutions Architect, Generative AI Research	NVIDIA	added	4 Locations					nvidia
https://nvidia.wd5.myworkdayjobs.com/nvidiaexternalcareersite/job/US-CA-Remote/Senior-AI-Engineer--World-Foundation-Models---2_JR2017491	2026-07-29	workday-api	Senior AI Researcher - World Foundation Models	NVIDIA	added	3 Locations					nvidia
