url	first_seen	portal	title	company	status	location	fingerprint	posted_at	trust_score	trust_flags	normalized_company
https://careers.withwaymo.com/jobs?gh_jid=7595124	2026-07-29	greenhouse-api	Staff Machine Learning Engineer – VLM/LLM Evaluation	Waymo	added	Mountain View, CA, USA; San Francisco, CA, USA; Kirkland, WA, USA; New York City, NY, USA		2026-02-06			waymo
https://careers.withwaymo.com/jobs?gh_jid=7975025	2026-07-29	greenhouse-api	Staff Research Scientist, Perception	Waymo	added	Mountain View, CA, USA ; San Francisco, CA, USA ; Kirkland, WA, USA ; New York City, NY, USA		2026-06-02			waymo
http://stability.ai/careers?gh_jid=4924873101	2026-07-29	greenhouse-api	Research Scientist, Professional Creative Workflows	Stability AI	added	Remote · Remote		2026-07-10			stability ai
https://stripe.com/jobs/search?gh_jid=7524334	2026-07-29	greenhouse-api	Business Development Manager, Agentic Commerce	Stripe	added	San Francisco, CA; Seattle, WA; New York, NY; Chicago, IL; Atlanta, GA		2026-01-09			stripe
https://stripe.com/jobs/search?gh_jid=8017214	2026-07-29	greenhouse-api	Program Manager, Agentic Commerce Go-to-Market	Stripe	added	New York, NY; San Francisco, CA; Seattle, WA; Chicago, IL; Atlanta, GA		2026-06-19			stripe
https://stripe.com/jobs/search?gh_jid=7517535	2026-07-29	greenhouse-api	Staff Product Manager, ML Foundations and GenAI	Stripe	added	Seattle, San Francisco, New York, US - Remote		2026-01-21			stripe
https://intel.wd1.myworkdayjobs.com/external/job/US-California-Santa-Clara/AI-Research-Engineer-Scientist_JR0285402	2026-07-29	workday-api	AI Research Engineer/Scientist	Intel	added	US, California, Santa Clara		2026-07-20			intel
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---San-Francisco/Director--Product-Management---Agentic-Optimization_JR352468	2026-07-29	workday-api	Director, Product Management , Agentic Optimization	Salesforce	added	California - San Francisco		2026-07-24			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---San-Francisco/Software-Engineering-MTS---Full-Stack-Agentic-AI-Engineer_JR350332	2026-07-29	workday-api	Software Engineering MTS - Full-Stack/Agentic AI Engineer	Salesforce	added	2 Locations		2026-07-10			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---San-Francisco/Specialist-Account-Executive--AI---Data-driven-Agentic-Transformation_JR329013	2026-07-29	workday-api	Specialist Account Executive, AI & Data Driven Agentic Transformation	Salesforce	added	7 Locations		2026-07-10			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/Washington---Seattle-Metro---Remote/Lead-Applied-Scientist--Agentforce-Operations_JR349246	2026-07-29	workday-api	Principal AI Researcher, Agentforce Operations	Salesforce	added	5 Locations		2026-07-07			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/Illinois---Chicago/Director-of-Agentic-Leadership-Development_JR346331	2026-07-29	workday-api	Director of Agentic Leadership Development	Salesforce	added	3 Locations					salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---San-Francisco/Director-of-Product-Management--Agentic-Workflows_JR345400	2026-07-29	workday-api	Director of Product Management, Agentic Workflows	Salesforce	added	California - San Francisco					salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/Illinois---Chicago/CTO----Agentic-Process-Automation---Intelligence_JR330506-1	2026-07-29	workday-api	CTO - Agentic Process Automation & Intelligence	Salesforce	added	6 Locations					salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---San-Francisco/Agentic-Customer-Success-Manager--Senior-Manager_JR343794	2026-07-29	workday-api	Agentic Customer Success Manager, Senior Manager	Salesforce	added	2 Locations		2026-07-29			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---San-Francisco/Associate-Program-Manager---AI-Research_JR353529	2026-07-30	workday-api	Associate Program Manager - AI Research	Salesforce	added	California - San Francisco		2026-07-30			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/Georgia---Atlanta/Product-Management-Director---Agentic-B2B-Marketing_JR351305-1	2026-07-31	workday-api	Product Management Director - Agentic B2B Marketing	Salesforce	added	10 Locations		2026-07-31			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---San-Francisco/Senior-Manager--Director--Technical-Program-Management---AI-Research_JR353534	2026-08-03	workday-api	Senior Manager/ Director, Technical Program Management - AI Research	Salesforce	added	California - San Francisco		2026-08-03			salesforce
https://careers.withwaymo.com/jobs?gh_jid=8075587	2026-08-03	greenhouse-api	Staff Research Scientist, Foundation Models Recipes	Waymo	added	Mountain View, CA; San Francisco, CA; Kirkland, WA		2026-08-03			waymo
https://careers.withwaymo.com/jobs?gh_jid=7309064	2026-08-05	greenhouse-api	Machine Learning Engineer / Applied Scientist, Prediction & Planning	Waymo	added	Mountain View, CA USA; San Francisco, CA USA		2025-10-08			waymo
https://jobs.ashbyhq.com/cohere/3fe03041-347a-479f-8361-6b1f5f81338e	2026-08-07	ashby-api	Applied AI Engineer, Agents & Automations	Cohere	added	Europe · Canada · United States · San Francisco		2026-08-07			cohere
https://jobs.ashbyhq.com/cohere/e906188a-e089-4b86-85b9-aad0d4413c68	2026-08-11	ashby-api	Engineering Manager, FDE Agentic Platform	Cohere	added	Toronto · New York · United States		2026-08-11			cohere
https://jobs.ashbyhq.com/cohere/8878b0d0-7d88-4ee9-bc17-b0dd237e39a0	2026-08-13	ashby-api	Member of Technical Staff, Agentic Environments	Cohere	added	Europe · Canada · New York · United States		2026-08-13			cohere
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---San-Francisco/Sr-Director--Applied-AI---Data-Architect-Portfolio-Leader--TMT-_JR349154	2026-08-17	workday-api	Sr. Director, Applied AI & Data Architect Portfolio Leader (TMT)	Salesforce	added	California - San Francisco		2026-08-17			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/Illinois---Chicago/Strategic---Business-Development-Executive_JR349773-1	2026-08-20	workday-api	Agentic Commerce Search, Sales & Product Specialist	Salesforce	added	Illinois - Chicago		2026-08-20			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/New-York---New-York/Manager-Senior-Manager-Agentic-Excellence_JR353819	2026-08-20	workday-api	Manager/Senior Manager Agentic Excellence	Salesforce	added	New York - New York		2026-08-20			salesforce
https://jobs.ashbyhq.com/cohere/031c2335-db85-4265-8a88-a54b911be36a	2026-08-21	ashby-api	Forward Deployed Engineer, Agentic Platform (Korea)	Cohere	added	Korea · Remote		2026-01-28			cohere
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/Illinois---Chicago/Agentic-Operations-Consultant_JR347839	2026-08-24	workday-api	Agentic Operations Consultant	Salesforce	added	55 Locations		2026-08-24			salesforce
https://boards.greenhouse.io/descript/jobs/7967440003?gh_jid=7967440003	2026-08-25	greenhouse-api	Applied Research Scientist, AI Research	Descript	added	San Francisco; Hybrid or Remote	8a951440b46ec78b	2026-08-25			descript
https://job-boards.greenhouse.io/figureai/jobs/4671699006	2026-09-05	greenhouse-api	Helix AI Engineer, Generative AI	Figure AI	added	San Jose, CA	69091906c8a380a2	2026-04-09			figure ai
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/Georgia---Atlanta/Senior-Manager--Agentic-Talent-Capability---Skills-Strategy_JR349826-1	2026-09-05	workday-api	Director, Agentic Talent Capability & Skills Strategy	Salesforce	added	3 Locations		2026-09-04			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/Washington---Bellevue/Software-Engineer-MTS---Automation---MuleSoft-Agentic-Cloud-Services_JR345537	2026-09-05	workday-api	Software Engineer MTS — Automation & MuleSoft Agentic Cloud Services	Salesforce	added	Washington - Bellevue		2026-08-28			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---Palo-Alto/Research-Scientist---Salesforce-AI-Research_JR214107-1	2026-09-05	workday-api	Research Scientist - Salesforce AI Research	Salesforce	added	2 Locations		2026-08-27			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---Palo-Alto/Senior-Member-of-Technical-Staff---AI-Research_JR352724	2026-09-05	workday-api	Lead Member of Technical Staff - AI Research	Salesforce	added	California - Palo Alto		2026-08-11			salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---Palo-Alto/Lead-Release-Engineering--Agentic-Platform_JR345063	2026-09-05	workday-api	Lead Release Engineering, Agentic Platform	Salesforce	added	2 Locations					salesforce
https://salesforce.wd12.myworkdayjobs.com/external_career_site/job/California---Palo-Alto/Senior-Member-of-Technical-Staff--AI-Reasearch_JR333832	2026-09-05	workday-api	Senior Member of Technical Staff, AI Research	Salesforce	added	2 Locations					salesforce
