url	first_seen	portal	title	company	status	location	fingerprint	posted_at	trust_score	trust_flags	normalized_company
https://careers.datadoghq.com/detail/6572669/?gh_jid=6572669	2026-07-29	greenhouse-api	AI Research Scientist - Datadog AI Research (DAIR)	Datadog	added	New York, New York, USA		2025-01-24			datadog
https://careers.datadoghq.com/detail/7560494/?gh_jid=7560494	2026-07-29	greenhouse-api	Manager I, Engineering - Applied AI - Natural Language & Conversational Interfaces	Datadog	added	New York, New York, USA		2026-01-23			datadog
https://careers.datadoghq.com/detail/7627531/?gh_jid=7627531	2026-07-29	greenhouse-api	Senior Product Solutions Architect - LLM Observability	Datadog	added	Boston, Massachusetts, USA; Denver, Colorado, USA; New York, New York, USA; San Francisco, California, USA		2026-02-19			datadog
https://careers.datadoghq.com/detail/6960503/?gh_jid=6960503	2026-07-29	greenhouse-api	Senior Staff GenAI Engineer - Application Performance Monitoring (APM)	Datadog	added	New York, New York, USA		2025-06-06			datadog
https://careers.datadoghq.com/detail/7964141/?gh_jid=7964141	2026-07-29	greenhouse-api	Staff Applied Scientist - Agentic Interfaces	Datadog	added	New York, New York, USA		2026-05-29			datadog
https://careers.datadoghq.com/detail/7984962/?gh_jid=7984962	2026-07-29	greenhouse-api	Staff Applied Scientist - Dashboards	Datadog	added	New York, New York, USA		2026-06-05			datadog
https://careers.datadoghq.com/detail/7974511/?gh_jid=7974511	2026-07-29	greenhouse-api	Staff GenAI Engineer - Application Performance Monitoring (APM)	Datadog	added	New York, New York, USA		2026-06-01			datadog
https://job-boards.greenhouse.io/zscaler/jobs/5058767007	2026-07-30	greenhouse-api	Principal, AI Research Engineering	Zscaler	added	Remote - USA; San Jose, California, USA		2026-07-30			zscaler
https://boards.greenhouse.io/figma/jobs/6131089004?gh_jid=6131089004	2026-08-10	greenhouse-api	Software Engineer Intern (Winter 2027)	Figma	added	San Francisco, CA • New York, NY		2026-08-10			figma
https://job-boards.greenhouse.io/zscaler/jobs/5208825007	2026-08-11	greenhouse-api	Applied AI Architect, People & Culture	Zscaler	added	Santa Clara, California, USA		2026-08-11			zscaler
